index,plate_id,registration_state,plate_type,violation_code,school_zone_violations,school_zone_school_hour_violations,violation_borough,violation_description,manhattan_96_below_fine,all_other_fine,fines,row_num,row_pct,cum_share,school_zone_violations_binned,red_light_violations
1016851,AGL3479,NY,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1082892,0.5122064393088355,0.22709976893513448,1,0.0
524746,54DSDG,FL,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1083892,0.5126794379451804,0.22730948473248025,1,0.0
1707462,EFF7704,NY,PAS,36,1,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1084892,0.5131524365815253,0.227519200529826,1,0.0
2582835,HMX9480,NY,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1085892,0.5136254352178703,0.22772891632717174,1,0.0
2591905,HNG7505,NY,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1086892,0.5140984338542152,0.2279386321245175,1,0.0
57070,138AL,NY,ORG,36,1,0,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1087892,0.5145714324905601,0.22814834792186325,1,0.0
1028139,AIIK17,CO,PAS,36,1,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1088892,0.515044431126905,0.228358063719209,1,0.0
921691,97560CH,MD,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1089892,0.51551742976325,0.22856777951655474,1,0.0
2628558,HRB6802,NY,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1090892,0.515990428399595,0.22877749531390051,1,0.0
2629158,HRC1745,NY,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1091892,0.5164634270359398,0.22898721111124626,1,0.0
2623980,HPX2344,NY,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1092892,0.5169364256722848,0.229196926908592,1,0.0
999296,ACT7572,NY,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1093892,0.5174094243086297,0.22940664270593777,1,0.0
991720,A99DHD,NJ,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1094892,0.5178824229449747,0.22961635850328352,1,0.0
936215,995ADL,NY,RGL,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1095892,0.5183554215813195,0.22982607430062926,1,0.0
2630939,HRD7388,NY,PAS,36,1,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1096892,0.5188284202176645,0.23003579009797503,1,0.0
547296,57BTHB,FL,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1097892,0.5193014188540095,0.23024550589532078,1,0.0
2616285,HPL3459,NY,PAS,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1098892,0.5197744174903544,0.23045522169266652,1,0.0
1011794,AFP2206,NY,PAS,36,1,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1099892,0.5202474161266993,0.2306649374900123,1,0.0
1009833,AF48JC,FL,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1100892,0.5207204147630442,0.23087465328735804,1,0.0
529730,555RBF,NY,SRF,36,1,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1101892,0.5211934133993892,0.23108436908470378,1,0.0
41650,121AW9,MA,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1102891,0.5216659390370978,0.2312938751662522,1,0.0
2617222,HPL9309,NY,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1103891,0.5221389376734427,0.23150359096359796,1,0.0
2618512,HPM8770,NY,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1104891,0.5226119363097876,0.2317133067609437,1,0.0
2357211,HAC1476,NY,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1105891,0.5230849349461325,0.23192302255828945,1,0.0
840761,8B8725U,ID,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1106891,0.5235579335824775,0.23213273835563522,1,0.0
170444,22638NA,NY,COM,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1107891,0.5240309322188225,0.23234245415298097,1,0.0
2363914,HAP6535,NY,PAS,36,1,0,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1108891,0.5245039308551673,0.2325521699503267,1,0.0
162385,21839TT,NY,TOW,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1109890,0.5249764564928759,0.23276167603187511,1,0.0
1761678,ERR7018,NY,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1110890,0.5254494551292208,0.2329713918292209,1,0.0
2362984,HAN7567,NY,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1111890,0.5259224537655658,0.23318110762656663,1,0.0
1216726,BF43210,CT,PAS,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1112890,0.5263954524019108,0.23339082342391237,1,0.0
1625782,DWD6158,NY,PAS,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1113890,0.5268684510382556,0.23360053922125815,1,0.0
1219466,BF75211,CT,PAS,36,1,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1114890,0.5273414496746006,0.2338102550186039,1,0.0
2344105,H70SFK,NJ,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1115890,0.5278144483109455,0.23401997081594964,1,0.0
172628,2295RG,SC,PAS,36,1,0,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1116890,0.5282874469472905,0.2342296866132954,1,0.0
1763822,ESB4950,MI,PAS,36,1,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1117890,0.5287604455836353,0.23443940241064115,1,0.0
173170,22BTMZ,FL,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1118890,0.5292334442199803,0.2346491182079869,1,0.0
2382542,HBW1428,NY,PAS,36,1,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1119890,0.5297064428563253,0.23485883400533264,1,0.0
150384,203988,DE,PAS,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1120890,0.5301794414926702,0.2350685498026784,1,0.0
1632808,DXL2776,NY,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1121890,0.5306524401290151,0.23527826560002416,1,0.0
2381334,HBT9305,NY,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1122890,0.53112543876536,0.2354879813973699,1,0.0
1187859,BBH4157,NY,PAS,36,1,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1123890,0.531598437401705,0.23569769719471567,1,0.0
1187120,BBD2095,NY,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1124890,0.5320714360380498,0.23590741299206142,1,0.0
149602,202EMTP,NY,SRF,36,1,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1125890,0.5325444346743948,0.23611712878940716,1,0.0
566120,5DT9004,MD,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1126890,0.5330174333107398,0.23632684458675293,1,0.0
566793,5EDG45,MA,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1127890,0.5334904319470847,0.23653656038409868,1,0.0
842821,8DZ4599,MD,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1128890,0.5339634305834297,0.23674627618144442,1,0.0
1201229,BD79138,CT,PAS,36,1,0,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1129890,0.5344364292197745,0.2369559919787902,1,0.0
1195473,BCP1650,NY,PAS,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1130890,0.5349094278561195,0.23716570777613594,1,0.0
2378731,HBR7445,NY,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1131890,0.5353824264924644,0.23737542357348168,1,0.0
1758230,ER44294,IL,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1132890,0.5358554251288093,0.23758513937082745,1,0.0
156225,21034SH,NY,SCL,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1133889,0.536327950766518,0.23779464545237586,1,2.0
2304956,GZH4652,NY,PAS,36,1,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1134889,0.5368009494028628,0.2380043612497216,1,1.0
1619533,DUY8654,NY,PAS,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1135889,0.5372739480392078,0.23821407704706735,1,0.0
815587,87103JW,NY,COM,36,1,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1136889,0.5377469466755528,0.23842379284441312,1,0.0
2303300,GZE1506,NY,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1137889,0.5382199453118977,0.23863350864175886,1,1.0
1772985,ETL5570,NY,PAS,36,1,0,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1138889,0.5386929439482426,0.2388432244391046,1,0.0
1239031,BH7719,NY,PSD,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1139889,0.5391659425845875,0.23905294023645038,1,0.0
1237617,BH62948,CT,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1140889,0.5396389412209325,0.23926265603379612,1,0.0
2291225,GYG6361,NY,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1141889,0.5401119398572773,0.23947237183114187,1,0.0
2292911,GYJ1531,NY,PAS,36,1,0,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1142889,0.5405849384936223,0.23968208762848764,1,0.0
208111,26982LY,NY,OML,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1143889,0.5410579371299673,0.23989180342583338,1,0.0
2287756,GYB5560,NY,PAS,36,1,0,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1144889,0.5415309357663122,0.24010151922317913,1,1.0
1776288,ETX5559,NY,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1145888,0.5420034614040208,0.24031102530472753,1,0.0
2299531,GYV9844,NY,PAS,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1146888,0.5424764600403656,0.2405207411020733,1,0.0
2293786,GYJ9123,NY,PAS,36,1,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1147888,0.5429494586767106,0.24073045689941905,1,0.0
2333532,H40MMH,NJ,PAS,36,1,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1148888,0.5434224573130556,0.2409401726967648,1,0.0
1224205,BG27785,CT,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1149888,0.5438954559494005,0.24114988849411056,1,0.0
2330333,H31PTY,NJ,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1150888,0.5443684545857455,0.2413596042914563,1,0.0
2331964,H364PS,NY,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1151888,0.5448414532220903,0.24156932008880205,1,0.0
1220715,BF90937,CT,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1152888,0.5453144518584353,0.2417790358861478,1,0.0
179721,2384QP,FL,PAS,36,1,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1153888,0.5457874504947802,0.24198875168349357,1,0.0
2336040,H47SWK,NJ,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1154888,0.5462604491311251,0.2421984674808393,1,1.0
568096,5ERT75,MA,PAS,36,1,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1155888,0.5467334477674701,0.24240818327818506,1,0.0
191420,2507RL,SC,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1156888,0.547206446403815,0.24261789907553083,1,0.0
2321265,H17RFE,NJ,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1157888,0.54767944504016,0.24282761487287657,1,0.0
1233638,BH16104,CT,PAS,36,1,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1158888,0.5481524436765048,0.24303733067022232,1,0.0
1770143,ETB4249,NY,PAS,36,1,0,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1159888,0.5486254423128498,0.2432470464675681,1,0.0
185411,24410NA,NY,COM,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1160888,0.5490984409491947,0.24345676226491383,1,0.0
1230767,BGH6131,NY,PAS,36,1,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1161888,0.5495714395855397,0.24366647806225958,1,0.0
2325379,H22LHN,NJ,PAS,36,1,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1162888,0.5500444382218846,0.24387619385960535,1,0.0
132507,1HAD11,MA,PAS,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1163888,0.5505174368582295,0.2440859096569511,1,0.0
1154833,B55BTV,NJ,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1164888,0.5509904354945745,0.24429562545429684,1,0.0
1158500,B64UYW,NJ,PAS,36,1,0,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1165888,0.5514634341309194,0.2445053412516426,1,0.0
130277,1FP5509,MD,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1166888,0.5519364327672643,0.24471505704898835,1,0.0
2442253,HFAG13,FL,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1167888,0.5524094314036092,0.2449247728463341,1,1.0
2437900,HEV3024,NY,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1168888,0.5528824300399542,0.24513448864367987,1,1.0
1644572,DZU4395,NY,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1169888,0.5533554286762992,0.24534420444102562,1,1.0
1641308,DZE1178,NY,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1170888,0.553828427312644,0.24555392023837136,1,0.0
1163843,B79ULY,NJ,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1171888,0.554301425948989,0.2457636360357171,1,0.0
2417105,HDU1496,NY,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1172888,0.5547744245853339,0.24597335183306288,1,0.0
2427612,HED5644,NC,PAS,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1173888,0.5552474232216789,0.24618306763040862,1,0.0
1158858,B66CNL,NJ,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1174888,0.5557204218580238,0.24639278342775436,1,0.0
2424363,HDZ4046,NY,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1175888,0.5561934204943687,0.24660249922510014,1,0.0
135169,1L95A,NY,OMT,36,1,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1176888,0.5566664191307137,0.24681221502244588,1,0.0
510944,5321HE,NJ,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1177888,0.5571394177670586,0.24702193081979162,1,0.0
1137130,AZM8779,NY,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1178888,0.5576124164034035,0.2472316466171374,1,0.0
2460393,HFW9777,NY,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1179888,0.5580854150397484,0.24744136241448314,1,0.0
562920,5ANUA2,CT,PAS,36,1,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1180888,0.5585584136760934,0.24765107821182888,1,0.0
511781,533535,NY,PAS,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1181888,0.5590314123124384,0.24786079400917466,1,0.0
2465343,HGE5178,NY,PAS,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1182888,0.5595044109487832,0.2480705098065204,1,0.0
1135215,AZ863D,NJ,PAS,36,1,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1183888,0.5599774095851282,0.24828022560386614,1,0.0
2447701,HFG3086,NY,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1184888,0.5604504082214731,0.24848994140121192,1,0.0
2449162,HFH4491,NY,PAS,36,1,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1185888,0.560923406857818,0.24869965719855766,1,1.0
2446487,HFF4854,NY,PAS,36,1,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1186888,0.5613964054941629,0.2489093729959034,1,0.0
1142522,B21PFR,NJ,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1187888,0.5618694041305079,0.24911908879324918,1,0.0
1140999,B17SUY,NJ,PAS,36,1,1,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1188888,0.5623424027668529,0.24932880459059492,1,0.0
127881,1EY9631,MD,PAS,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1189888,0.5628154014031977,0.24953852038794067,1,0.0
127491,1ETD79,MA,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1190888,0.5632884000395427,0.2497482361852864,1,0.0
1176428,BAA5461,NY,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1191888,0.5637613986758876,0.24995795198263218,1,0.0
565777,5DL2827,MD,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1192888,0.5642343973122326,0.25016766777997795,1,0.0
1176846,BAC3639,NY,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1193888,0.5647073959485774,0.2503773835773237,1,1.0
1171374,BA08656,CT,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1194888,0.5651803945849224,0.25058709937466944,1,0.0
1636457,DYC1631,NY,PAS,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1195888,0.5656533932212674,0.2507968151720152,1,0.0
850121,8NJR025,CA,PAS,36,1,0,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1196888,0.5661263918576123,0.25100653096936093,1,0.0
1751182,ENTZ19,FL,PAS,36,1,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1197888,0.5665993904939572,0.2512162467667067,1,0.0
1182095,BB24707,CT,PAS,36,1,0,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1198888,0.5670723891303021,0.2514259625640525,1,0.0
1640012,DYZ5743,NY,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1199888,0.5675453877666471,0.2516356783613982,1,0.0
1635424,DXZ4423,NY,PAS,36,1,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1200888,0.568018386402992,0.25184539415874396,1,0.0
1167893,B91PVX,NJ,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1201888,0.5684913850393369,0.2520551099560897,1,0.0
1747435,ENA5870,NY,PAS,36,1,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1202888,0.5689643836756819,0.25226482575343545,1,1.0
143055,1TWP99,MA,PAS,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1203888,0.5694373823120268,0.2524745415507812,1,0.0
2400202,HCT2987,NY,PAS,36,1,1,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1204888,0.5699103809483718,0.25268425734812694,1,0.0
848868,8KCV676,CA,PAS,36,1,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,50.0,1205888,0.5703833795847166,0.25289397314547274,1,0.0
7246135,T21UDM,NJ,PAS,36,2,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1206887,0.5708559052224252,0.2533022898029049,1-5,1.0
5141660,L69UGS,NJ,PAS,36,2,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1207886,0.5713284308601339,0.25372130196600173,1-5,0.0
5243373,LAS9948,NY,PAS,36,2,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1208886,0.5718014294964787,0.2541407335606932,1-5,0.0
7138652,SPICES,NY,SPO,36,2,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1209886,0.5722744281328237,0.2545601651553847,1-5,0.0
5325518,LBK9557,NY,PAS,36,2,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1210886,0.5727474267691687,0.25497959675007625,1-5,0.0
7200139,T119440C,NY,OMT,36,2,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1211886,0.5732204254055135,0.25539902834476774,1-5,0.0
1582027,DLZ5092,NY,PAS,36,2,2,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1212886,0.5736934240418585,0.25581845993945923,1-5,0.0
5397037,LCB9454,NY,PAS,36,2,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1213886,0.5741664226782034,0.2562378915341508,1-5,0.0
5010865,KZH4419,NY,PAS,36,2,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1214886,0.5746394213145484,0.25665732312884226,1-5,0.0
1616869,DUP2717,NY,PAS,36,2,2,Staten Island,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1215885,0.575111946952257,0.2570763352919391,1-5,0.0
5242344,LAS8607,NY,PAS,36,2,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1216884,0.5755844725899655,0.2574953474550359,1-5,0.0
5242732,LAS8925,NY,PAS,36,2,2,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1217884,0.5760574712263105,0.25791477904972737,1-5,0.0
5073036,KZT1536,NY,PAS,36,2,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1218884,0.5765304698626554,0.2583342106444189,1-5,0.0
5104398,KZY1269,NY,PAS,36,2,2,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1219884,0.5770034684990003,0.2587536422391104,1-5,1.0
7247548,T25RJM,NJ,PAS,36,2,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1220883,0.5774759941367089,0.2591726544022072,1-5,0.0
5365957,LBU2041,NY,PAS,36,2,0,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1221883,0.5779489927730538,0.2595920859968987,1-5,0.0
5366421,LBU3127,NY,PAS,36,2,2,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1222883,0.5784219914093988,0.26001151759159025,1-5,1.0
1553435,DEADCO,NY,MOT,36,2,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1223882,0.5788945170471074,0.26043052975468706,1-5,0.0
5307816,LBF9020,NY,PAS,36,2,0,Bronx,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1224882,0.5793675156834522,0.26084996134937855,1-5,0.0
7132160,SHUND1OR,NY,SRF,36,2,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1225882,0.5798405143197972,0.26126939294407003,1-5,0.0
5368218,LBU5925,NY,PAS,36,2,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1226882,0.5803135129561422,0.2616888245387616,1-5,0.0
5047380,KZM8246,NY,PAS,36,2,1,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1227882,0.5807865115924871,0.26210825613345307,1-5,0.0
5081753,KZV1395,NY,PAS,36,2,1,Manhattan,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1228881,0.5812590372301957,0.2625272682965499,1-5,0.0
5151031,L965BB,NY,PAS,36,2,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1229881,0.5817320358665405,0.26294669989124136,1-5,0.0
5127073,L29PLJ,NJ,PAS,36,2,1,Brooklyn,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1230881,0.5822050345028855,0.2633661314859329,1-5,0.0
5360554,LBT3060,NY,PAS,36,2,0,Queens,PHTO SCHOOL ZN SPEED VIOLATION,50.0,50.0,100.0,1231880,0.5826775601405941,0.2637851436490297,1-5,0.0
